date,state,death,deathDelta
20200422,OR,78,0
20200423,OR,83,5
20200424,OR,86,3
20200425,OR,87,1
20200426,OR,91,4
20200427,OR,92,1
20200428,OR,92,0
20200429,OR,101,9
20200430,OR,103,2
20200501,OR,104,1
20200502,OR,109,5
20200503,OR,109,0
20200504,OR,109,0
20200505,OR,113,4
20200506,OR,115,2
20200507,OR,121,6
20200508,OR,124,3
20200509,OR,127,3
20200510,OR,127,0
20200511,OR,130,3
20200512,OR,130,0
20200513,OR,134,4
20200514,OR,137,3
20200515,OR,137,0
20200516,OR,137,0
20200517,OR,137,0
20200518,OR,138,1
20200519,OR,140,2
20200520,OR,144,4
20200521,OR,145,1
20200522,OR,147,2
20200523,OR,147,0
20200524,OR,148,1
20200525,OR,148,0
20200526,OR,148,0
20200527,OR,148,0
20200528,OR,151,3
20200529,OR,151,0
20200530,OR,153,2
20200531,OR,153,0
20200601,OR,154,1
20200602,OR,157,3
20200603,OR,159,2
20200604,OR,159,0
20200605,OR,161,2
20200606,OR,163,2
20200607,OR,164,1
20200608,OR,164,0
20200609,OR,169,5
20200610,OR,169,0
20200611,OR,171,2
20200612,OR,173,2
20200613,OR,174,1
20200614,OR,176,2
20200615,OR,180,4
20200616,OR,182,2
20200617,OR,183,1
20200618,OR,187,4
20200619,OR,188,1
20200620,OR,189,1
20200621,OR,190,1
20200622,OR,192,2
20200623,OR,192,0
20200624,OR,195,3
20200625,OR,197,2
20200626,OR,202,5
20200627,OR,202,0
20200628,OR,202,0
20200629,OR,204,2
20200630,OR,207,3
20200701,OR,208,1
20200702,OR,209,1
20200703,OR,209,0
20200704,OR,213,4
20200705,OR,215,2
20200706,OR,215,0
20200707,OR,220,5
20200708,OR,224,4
20200709,OR,230,6
20200710,OR,232,2
20200711,OR,232,0
20200712,OR,234,2
20200713,OR,237,3
20200714,OR,244,7
20200715,OR,247,3
20200716,OR,249,2
20200717,OR,254,5
20200718,OR,257,3
20200719,OR,260,3
20200720,OR,262,2
20200721,OR,269,7
20200722,OR,269,0
20200723,OR,273,4
20200724,OR,282,9
20200725,OR,286,4
20200726,OR,289,3
20200727,OR,289,0
20200728,OR,303,14
20200729,OR,311,8
20200730,OR,316,5
20200731,OR,322,6
20200801,OR,325,3
20200802,OR,326,1
20200803,OR,328,2
20200804,OR,333,5
20200805,OR,338,5
20200806,OR,339,1
20200306,PA,,-339
20200307,PA,,0
20200308,PA,,0
20200309,PA,,0
20200310,PA,,0
20200311,PA,,0
20200312,PA,,0
20200313,PA,,0
20200314,PA,,0
20200315,PA,,0
20200316,PA,,0
20200317,PA,,0
20200318,PA,1,1
20200319,PA,1,0
20200320,PA,1,0
20200321,PA,2,1
20200322,PA,2,0
20200323,PA,6,4
20200324,PA,7,1
20200325,PA,11,4
20200326,PA,16,5
20200327,PA,22,6
20200328,PA,34,12
20200329,PA,38,4
20200330,PA,49,11
20200331,PA,63,14
20200401,PA,74,11
20200402,PA,90,16
20200403,PA,102,12
20200404,PA,136,34
20200405,PA,150,14
20200406,PA,162,12
20200407,PA,240,78
20200408,PA,309,69
20200409,PA,338,29
20200410,PA,416,78
20200411,PA,494,78
20200412,PA,507,13
20200413,PA,524,17
20200414,PA,584,60
20200415,PA,647,63
20200416,PA,707,60
20200417,PA,756,49
20200418,PA,836,80
20200419,PA,1112,276
20200420,PA,1204,92
20200421,PA,1564,360
20200422,PA,1622,58
20200423,PA,1421,-201
20200424,PA,1492,71
20200425,PA,1537,45
20200426,PA,1550,13
20200427,PA,1597,47
20200428,PA,1716,119
20200429,PA,2195,479
20200430,PA,2292,97
20200501,PA,2354,62
20200502,PA,2418,64
20200503,PA,2444,26
20200504,PA,2458,14
20200505,PA,3012,554
20200506,PA,3106,94
20200507,PA,3416,310
20200508,PA,3616,200
20200509,PA,3688,72
20200510,PA,3707,19
20200511,PA,3731,24
20200512,PA,3806,75
20200513,PA,3943,137
20200514,PA,4218,275
20200515,PA,4342,124
20200516,PA,4403,61
20200517,PA,4418,15
20200518,PA,4505,87
20200519,PA,4624,119
20200520,PA,4624,0
20200521,PA,4869,245
20200522,PA,4984,115
20200523,PA,5096,112
20200524,PA,5124,28
20200525,PA,5139,15
20200526,PA,5152,13
20200527,PA,5265,113
20200528,PA,5373,108
20200529,PA,5464,91
20200530,PA,5537,73
20200531,PA,5555,18
20200601,PA,5567,12
20200602,PA,5667,100
20200603,PA,5741,74
20200604,PA,5817,76
20200605,PA,5886,69
20200606,PA,5931,45
20200607,PA,5943,12
20200608,PA,5953,10
20200609,PA,6014,61
20200610,PA,6062,48
20200611,PA,6113,51
20200612,PA,6162,49
20200613,PA,6211,49
20200614,PA,6215,4
20200615,PA,6243,28
20200616,PA,6276,33
20200617,PA,6319,43
20200618,PA,6361,42
20200619,PA,6399,38
20200620,PA,6419,20
20200621,PA,6423,4
20200622,PA,6426,3
20200623,PA,6464,38
20200624,PA,6518,54
20200625,PA,6557,39
20200626,PA,6579,22
20200627,PA,6579,0
20200628,PA,6579,0
20200629,PA,6614,35
20200630,PA,6649,35
20200701,PA,6649,0
20200702,PA,6712,63
20200703,PA,6746,34
20200704,PA,6749,3
20200705,PA,6753,4
20200706,PA,6754,1
20200707,PA,6787,33
20200708,PA,6812,25
20200709,PA,6848,36
20200710,PA,6880,32
20200711,PA,6897,17
20200712,PA,6904,7
20200713,PA,6911,7
20200714,PA,6931,20
20200715,PA,6957,26
20200716,PA,6973,16
20200717,PA,6992,19
20200718,PA,7007,15
20200719,PA,7015,8
20200720,PA,7018,3
20200721,PA,7038,20
20200722,PA,7063,25
20200723,PA,7079,16
20200724,PA,7101,22
20200725,PA,7114,13
20200726,PA,7118,4
20200727,PA,7122,4
20200728,PA,7146,24
20200729,PA,7162,16
20200730,PA,7176,14
20200731,PA,7189,13
20200801,PA,7204,15
20200802,PA,7209,5
20200803,PA,7209,0
20200804,PA,7232,23
20200805,PA,7244,12
20200806,PA,7282,38
20200316,PR,,-7282
20200317,PR,,0
20200318,PR,,0
20200319,PR,,0
20200320,PR,,0
20200321,PR,,0
20200322,PR,1,1
20200323,PR,2,1
20200324,PR,2,0
20200325,PR,2,0
20200326,PR,2,0
20200327,PR,3,1
20200328,PR,3,0
20200329,PR,5,2
20200330,PR,6,1
20200331,PR,8,2
20200401,PR,11,3
20200402,PR,12,1
20200403,PR,15,3
20200404,PR,18,3
20200405,PR,20,2
20200406,PR,21,1
20200407,PR,23,2
20200408,PR,24,1
20200409,PR,33,9
20200410,PR,39,6
20200411,PR,42,3
20200412,PR,44,2
20200413,PR,45,1
20200414,PR,45,0
20200415,PR,51,6
20200416,PR,56,5
20200417,PR,58,2
20200418,PR,60,2
20200419,PR,62,2
20200420,PR,63,1
20200421,PR,64,1
20200422,PR,67,3
20200423,PR,69,2
20200424,PR,77,8
20200425,PR,83,6
20200426,PR,84,1
20200427,PR,84,0
20200428,PR,86,2
20200429,PR,86,0
20200430,PR,92,6
20200501,PR,92,0
20200502,PR,95,3
20200503,PR,97,2
20200504,PR,97,0
20200505,PR,99,2
20200506,PR,99,0
20200507,PR,102,3
20200508,PR,107,5
20200509,PR,108,1
20200510,PR,111,3
20200511,PR,113,2
20200512,PR,114,1
20200513,PR,115,1
20200514,PR,117,2
20200515,PR,122,5
20200516,PR,122,0
20200517,PR,123,1
20200518,PR,124,1
20200519,PR,124,0
20200520,PR,125,1
20200521,PR,126,1
20200522,PR,126,0
20200523,PR,127,1
20200524,PR,127,0
20200525,PR,129,2
20200526,PR,129,0
20200527,PR,129,0
20200528,PR,131,2
20200529,PR,132,1
20200530,PR,133,1
20200531,PR,136,3
20200601,PR,136,0
20200602,PR,138,2
20200603,PR,140,2
20200604,PR,140,0
20200605,PR,141,1
20200606,PR,142,1
20200607,PR,142,0
20200608,PR,142,0
20200609,PR,142,0
20200610,PR,143,1
20200611,PR,144,1
20200612,PR,146,2
20200613,PR,146,0
20200614,PR,147,1
20200615,PR,147,0
20200616,PR,147,0
20200617,PR,147,0
20200618,PR,147,0
20200619,PR,147,0
20200620,PR,147,0
20200621,PR,149,2
20200622,PR,149,0
20200623,PR,149,0
20200624,PR,149,0
20200625,PR,151,2
20200626,PR,151,0
20200627,PR,152,1
20200628,PR,153,1
20200629,PR,153,0
20200630,PR,153,0
20200701,PR,153,0
20200702,PR,153,0
20200703,PR,154,1
20200704,PR,155,1
20200705,PR,155,0
20200706,PR,155,0
20200707,PR,157,2
20200708,PR,159,2
20200709,PR,159,0
20200710,PR,159,0
20200711,PR,167,8
20200712,PR,167,0
20200713,PR,167,0
20200714,PR,169,2
20200715,PR,171,2
20200716,PR,172,1
20200717,PR,177,5
20200718,PR,178,1
20200719,PR,178,0
20200720,PR,180,2
20200721,PR,180,0
20200722,PR,185,5
20200723,PR,188,3
20200724,PR,191,3
20200725,PR,201,10
20200726,PR,201,0
20200727,PR,201,0
20200728,PR,209,8
20200729,PR,211,2
20200730,PR,214,3
20200731,PR,219,5
20200801,PR,225,6
20200802,PR,230,5
20200803,PR,230,0
20200804,PR,237,7
20200805,PR,246,9
20200806,PR,258,12
20200301,RI,,-258
20200302,RI,,0
20200303,RI,,0
20200304,RI,,0
20200305,RI,,0
20200306,RI,,0
20200307,RI,,0
20200308,RI,,0
20200309,RI,,0
20200310,RI,,0
20200311,RI,,0
20200312,RI,,0
20200313,RI,,0
20200314,RI,,0
20200315,RI,,0
20200316,RI,,0
20200317,RI,,0
20200318,RI,,0
20200319,RI,,0
20200320,RI,,0
20200321,RI,,0
20200322,RI,,0
20200323,RI,,0
20200324,RI,,0
20200325,RI,,0
20200326,RI,,0
20200327,RI,,0
20200328,RI,,0
20200329,RI,3,3
20200330,RI,4,1
20200331,RI,8,4
20200401,RI,10,2
20200402,RI,12,2
20200403,RI,14,2
20200404,RI,17,3
20200405,RI,25,8
20200406,RI,27,2
20200407,RI,30,3
20200408,RI,35,5
20200409,RI,43,8
20200410,RI,49,6
20200411,RI,56,7
20200412,RI,63,7
20200413,RI,73,10
20200414,RI,80,7
20200415,RI,87,7
20200416,RI,105,18
20200417,RI,118,13
20200418,RI,150,32
20200419,RI,164,14
20200420,RI,175,11
20200421,RI,186,11
20200422,RI,201,15
20200423,RI,213,12
20200424,RI,202,-11
20200425,RI,215,13
20200426,RI,226,11
20200427,RI,233,7
20200428,RI,239,6
20200429,RI,251,12
20200430,RI,266,15
20200501,RI,279,13
20200502,RI,296,17
20200503,RI,320,24
20200504,RI,341,21
20200505,RI,355,14
20200506,RI,370,15
20200507,RI,388,18
20200508,RI,399,11
20200509,RI,418,19
20200510,RI,422,4
20200511,RI,430,8
20200512,RI,444,14
20200513,RI,462,18
20200514,RI,468,6
20200515,RI,479,11
20200516,RI,489,10
20200517,RI,499,10
20200518,RI,506,7
20200519,RI,532,26
20200520,RI,538,6
20200521,RI,556,18
20200522,RI,579,23
20200523,RI,597,18
20200524,RI,608,11
20200525,RI,608,0
20200526,RI,634,26
20200527,RI,655,21
20200528,RI,677,22
20200529,RI,693,16
20200530,RI,711,18
20200531,RI,718,7
20200601,RI,720,2
20200602,RI,732,12
20200603,RI,742,10
20200604,RI,756,14
20200605,RI,772,16
20200606,RI,772,0
20200607,RI,772,0
20200608,RI,799,27
20200609,RI,808,9
20200610,RI,812,4
20200611,RI,823,11
20200612,RI,833,10
20200613,RI,833,0
20200614,RI,833,0
20200615,RI,851,18
20200616,RI,865,14
20200617,RI,876,11
20200618,RI,885,9
20200619,RI,894,9
20200620,RI,894,0
20200621,RI,894,0
20200622,RI,903,9
20200623,RI,906,3
20200624,RI,912,6
20200625,RI,920,8
20200626,RI,927,7
20200627,RI,927,0
20200628,RI,927,0
20200629,RI,946,19
20200630,RI,950,4
20200701,RI,956,6
20200702,RI,959,3
20200703,RI,960,1
20200704,RI,960,0
20200705,RI,960,0
20200706,RI,960,0
20200707,RI,969,9
20200708,RI,971,2
20200709,RI,974,3
20200710,RI,976,2
20200711,RI,976,0
20200712,RI,976,0
20200713,RI,984,8
20200714,RI,985,1
20200715,RI,987,2
20200716,RI,988,1
20200717,RI,990,2
20200718,RI,990,0
20200719,RI,990,0
20200720,RI,995,5
20200721,RI,996,1
20200722,RI,997,1
20200723,RI,1001,4
20200724,RI,1002,1
20200725,RI,1002,0
20200726,RI,1002,0
20200727,RI,1004,2
20200728,RI,1005,1
20200729,RI,1007,2
20200730,RI,1007,0
20200731,RI,1007,0
20200801,RI,1007,0
20200802,RI,1007,0
20200803,RI,1010,3
20200804,RI,1011,1
20200805,RI,1012,1
20200806,RI,1014,2
20200304,SC,,-1014
20200305,SC,,0
20200306,SC,,0
20200307,SC,,0
20200308,SC,,0
20200309,SC,,0
20200310,SC,,0
20200311,SC,,0
20200312,SC,,0
20200313,SC,,0
20200314,SC,,0
20200315,SC,,0
20200316,SC,1,1
20200317,SC,1,0
20200318,SC,1,0
20200319,SC,1,0
20200320,SC,1,0
20200321,SC,1,0
20200322,SC,3,2
20200323,SC,5,2
20200324,SC,5,0
20200325,SC,7,2
20200326,SC,9,2
20200327,SC,9,0
20200328,SC,13,4
20200329,SC,16,3
20200330,SC,18,2
20200331,SC,22,4
20200401,SC,26,4
20200402,SC,31,5
20200403,SC,31,0
20200404,SC,40,9
20200405,SC,44,4
20200406,SC,44,0
20200407,SC,51,7
20200408,SC,63,12
20200409,SC,67,4
20200410,SC,72,5
20200411,SC,80,8
20200412,SC,82,2
20200413,SC,82,0
20200414,SC,97,15
20200415,SC,107,10
20200416,SC,107,0
20200417,SC,109,2
20200418,SC,119,10
20200419,SC,120,1
20200420,SC,120,0
20200421,SC,124,4
20200422,SC,140,16
20200423,SC,150,10
20200424,SC,150,0
20200425,SC,166,16
20200426,SC,174,8
20200427,SC,174,0
20200428,SC,177,3
20200429,SC,203,26
20200430,SC,244,41
20200501,SC,256,12
20200502,SC,267,11
20200503,SC,275,8
20200504,SC,275,0
20200505,SC,283,8
20200506,SC,305,22
20200507,SC,305,0
20200508,SC,316,11
20200509,SC,330,14
20200510,SC,331,1
20200511,SC,331,0
20200512,SC,355,24
20200513,SC,355,0
20200514,SC,371,16
20200515,SC,380,9
20200516,SC,380,0
20200517,SC,380,0
20200518,SC,391,11
20200519,SC,399,8
20200520,SC,399,0
20200521,SC,407,8
20200522,SC,419,12
20200523,SC,425,6
20200524,SC,435,10
20200525,SC,440,5
20200526,SC,446,6
20200527,SC,466,20
20200528,SC,470,4
20200529,SC,483,13
20200530,SC,487,4
20200531,SC,494,7
20200601,SC,500,6
20200602,SC,501,1
20200603,SC,518,17
20200604,SC,525,7
20200605,SC,538,13
20200606,SC,545,7
20200607,SC,546,1
20200608,SC,557,11
20200609,SC,568,11
20200610,SC,575,7
20200611,SC,588,13
20200612,SC,593,5
20200613,SC,599,6
20200614,SC,600,1
20200615,SC,602,2
20200616,SC,607,5
20200617,SC,617,10
20200618,SC,621,4
20200619,SC,639,18
20200620,SC,644,5
20200621,SC,653,9
20200622,SC,659,6
20200623,SC,673,14
20200624,SC,683,10
20200625,SC,693,10
20200626,SC,694,1
20200627,SC,711,17
20200628,SC,716,5
20200629,SC,720,4
20200630,SC,739,19
20200701,SC,766,27
20200702,SC,784,18
20200703,SC,793,9
20200704,SC,813,20
20200705,SC,820,7
20200706,SC,827,7
20200707,SC,846,19
20200708,SC,884,38
20200709,SC,905,21
20200710,SC,929,24
20200711,SC,951,22
20200712,SC,961,10
20200713,SC,972,11
20200714,SC,993,21
20200715,SC,998,5
20200716,SC,1070,72
20200717,SC,1096,26
20200718,SC,1135,39
20200719,SC,1155,20
20200720,SC,1164,9
20200721,SC,1221,57
20200722,SC,1285,64
20200723,SC,1334,49
20200724,SC,1385,51
20200725,SC,1465,80
20200726,SC,1491,26
20200727,SC,1506,15
20200728,SC,1565,59
20200729,SC,1615,50
20200730,SC,1667,52
20200731,SC,1712,45
20200801,SC,1751,39
20200802,SC,1777,26
20200803,SC,1793,16
20200804,SC,1847,54
20200805,SC,1894,47
20200806,SC,1943,49
20200307,SD,,-1943
20200308,SD,,0
20200309,SD,,0
20200310,SD,,0
20200311,SD,,0
20200312,SD,,0
20200313,SD,,0
20200314,SD,,0
20200315,SD,,0
20200316,SD,,0
20200317,SD,,0
20200318,SD,1,1
20200319,SD,1,0
20200320,SD,1,0
20200321,SD,1,0
20200322,SD,1,0
20200323,SD,1,0
20200324,SD,1,0
20200325,SD,1,0
20200326,SD,1,0
20200327,SD,1,0
20200328,SD,1,0
20200329,SD,1,0
20200330,SD,1,0
20200331,SD,1,0
20200401,SD,2,1
20200402,SD,2,0
20200403,SD,2,0
20200404,SD,2,0
20200405,SD,2,0
20200406,SD,4,2
20200407,SD,6,2
20200408,SD,6,0
20200409,SD,6,0
20200410,SD,6,0
20200411,SD,6,0
20200412,SD,6,0
20200413,SD,6,0
20200414,SD,6,0
20200415,SD,6,0
20200416,SD,7,1
20200417,SD,7,0
20200418,SD,7,0
20200419,SD,7,0
20200420,SD,7,0
20200421,SD,8,1
20200422,SD,8,0
20200423,SD,9,1
20200424,SD,10,1
20200425,SD,10,0
20200426,SD,11,1
20200427,SD,11,0
20200428,SD,11,0
20200429,SD,13,2
20200430,SD,17,4
20200501,SD,21,4
20200502,SD,21,0
20200503,SD,21,0
20200504,SD,21,0
20200505,SD,24,3
20200506,SD,29,5
20200507,SD,31,2
20200508,SD,31,0
20200509,SD,34,3
20200510,SD,34,0
20200511,SD,34,0
20200512,SD,39,5
20200513,SD,39,0
20200514,SD,43,4
20200515,SD,44,1
20200516,SD,44,0
20200517,SD,44,0
20200518,SD,44,0
20200519,SD,46,2
20200520,SD,46,0
20200521,SD,48,2
20200522,SD,50,2
20200523,SD,50,0
20200524,SD,50,0
20200525,SD,50,0
20200526,SD,50,0
20200527,SD,54,4
20200528,SD,54,0
20200529,SD,59,5
20200530,SD,62,3
20200531,SD,62,0
20200601,SD,62,0
20200602,SD,62,0
20200603,SD,62,0
20200604,SD,64,2
20200605,SD,65,1
20200606,SD,65,0
20200607,SD,65,0
20200608,SD,65,0
20200609,SD,68,3
20200610,SD,69,1
20200611,SD,73,4
20200612,SD,74,1
20200613,SD,75,1
20200614,SD,75,0
20200615,SD,75,0
20200616,SD,77,2
20200617,SD,78,1
20200618,SD,78,0
20200619,SD,81,3
20200620,SD,81,0
20200621,SD,81,0
20200622,SD,81,0
20200623,SD,83,2
20200624,SD,84,1
20200625,SD,87,3
20200626,SD,88,1
20200627,SD,91,3
20200628,SD,91,0
20200629,SD,91,0
20200630,SD,91,0
20200701,SD,93,2
20200702,SD,97,4
20200703,SD,97,0
20200704,SD,97,0
20200705,SD,97,0
20200706,SD,97,0
20200707,SD,98,1
20200708,SD,98,0
20200709,SD,101,3
20200710,SD,107,6
20200711,SD,109,2
20200712,SD,109,0
20200713,SD,109,0
20200714,SD,109,0
20200715,SD,111,2
20200716,SD,115,4
20200717,SD,116,1
20200718,SD,116,0
20200719,SD,118,2
20200720,SD,118,0
20200721,SD,118,0
20200722,SD,119,1
20200723,SD,121,2
20200724,SD,122,1
20200725,SD,122,0
20200726,SD,123,1
20200727,SD,123,0
20200728,SD,123,0
20200729,SD,129,6
20200730,SD,129,0
20200731,SD,130,1
20200801,SD,134,4
20200802,SD,135,1
20200803,SD,135,0
20200804,SD,136,1
20200805,SD,137,1
20200806,SD,141,4
20200305,TN,,-141
20200306,TN,,0
20200307,TN,,0
20200308,TN,,0
20200309,TN,,0
20200310,TN,,0
20200311,TN,,0
20200312,TN,,0
20200313,TN,,0
20200314,TN,,0
20200315,TN,,0
20200316,TN,,0
20200317,TN,,0
20200318,TN,,0
20200319,TN,,0
20200320,TN,,0
20200321,TN,,0
20200322,TN,,0
20200323,TN,2,2
20200324,TN,2,0
20200325,TN,3,1
20200326,TN,3,0
20200327,TN,6,3
20200328,TN,6,0
20200329,TN,7,1
20200330,TN,13,6
20200331,TN,23,10
20200401,TN,24,1
20200402,TN,32,8
20200403,TN,37,5
20200404,TN,43,6
20200405,TN,44,1
20200406,TN,65,21
20200407,TN,72,7
20200408,TN,79,7
20200409,TN,94,15
20200410,TN,98,4
20200411,TN,101,3
20200412,TN,101,0
20200413,TN,109,8
20200414,TN,124,15
20200415,TN,135,11
20200416,TN,141,6
20200417,TN,142,1
20200418,TN,145,3
20200419,TN,148,3
20200420,TN,152,4
20200421,TN,157,5
20200422,TN,166,9
20200423,TN,170,4
20200424,TN,168,-2
20200425,TN,178,10
20200426,TN,181,3
20200427,TN,184,3
20200428,TN,188,4
20200429,TN,195,7
20200430,TN,199,4
20200501,TN,204,5
20200502,TN,209,5
20200503,TN,210,1
20200504,TN,219,9
20200505,TN,226,7
20200506,TN,239,13
20200507,TN,237,-2
20200508,TN,241,4
20200509,TN,242,1
20200510,TN,243,1
20200511,TN,251,8
20200512,TN,265,14
20200513,TN,273,8
20200514,TN,287,14
20200515,TN,290,3
20200516,TN,295,5
20200517,TN,298,3
20200518,TN,301,3
20200519,TN,305,4
20200520,TN,309,4
20200521,TN,313,4
20200522,TN,315,2
20200523,TN,329,14
20200524,TN,336,7
20200525,TN,338,2
20200526,TN,343,5
20200527,TN,353,10
20200528,TN,356,3
20200529,TN,360,4
20200530,TN,364,4
20200531,TN,364,0
20200601,TN,367,3
20200602,TN,381,14
20200603,TN,388,7
20200604,TN,401,13
20200605,TN,408,7
20200606,TN,417,9
20200607,TN,418,1
20200608,TN,421,3
20200609,TN,435,14
20200610,TN,436,1
20200611,TN,441,5
20200612,TN,468,27
20200613,TN,472,4
20200614,TN,475,3
20200615,TN,483,8
20200616,TN,493,10
20200617,TN,497,4
20200618,TN,509,12
20200619,TN,515,6
20200620,TN,524,9
20200621,TN,526,2
20200622,TN,531,5
20200623,TN,542,11
20200624,TN,556,14
20200625,TN,567,11
20200626,TN,577,10
20200627,TN,584,7
20200628,TN,584,0
20200629,TN,592,8
20200630,TN,604,12
20200701,TN,609,5
20200702,TN,620,11
20200703,TN,633,13
20200704,TN,637,4
20200705,TN,646,9
20200706,TN,653,7
20200707,TN,665,12
20200708,TN,685,20
20200709,TN,710,25
20200710,TN,723,13
20200711,TN,738,15
20200712,TN,741,3
20200713,TN,749,8
20200714,TN,767,18
20200715,TN,783,16
20200716,TN,796,13
20200717,TN,815,19
20200718,TN,838,23
20200719,TN,843,5
20200720,TN,847,4
20200721,TN,871,24
20200722,TN,888,17
20200723,TN,925,37
20200724,TN,938,13
20200725,TN,964,26
20200726,TN,967,3
20200727,TN,978,11
20200728,TN,978,0
20200729,TN,1020,42
20200730,TN,1033,13
20200731,TN,1060,27
20200801,TN,1067,7
20200802,TN,1073,6
20200803,TN,1092,19
20200804,TN,1117,25
20200805,TN,1144,27
20200806,TN,1186,42
20200304,TX,,-1186
20200305,TX,,0
20200306,TX,,0
20200307,TX,,0
20200308,TX,,0
20200309,TX,,0
20200310,TX,,0
20200311,TX,,0
20200312,TX,,0
20200313,TX,,0
20200314,TX,,0
20200315,TX,,0
20200316,TX,,0
20200317,TX,1,1
20200318,TX,2,1
20200319,TX,3,1
20200320,TX,5,2
20200321,TX,5,0
20200322,TX,5,0
20200323,TX,8,3
20200324,TX,9,1
20200325,TX,12,3
20200326,TX,18,6
20200327,TX,23,5
20200328,TX,27,4
20200329,TX,34,7
20200330,TX,34,0
20200331,TX,41,7
20200401,TX,58,17
20200402,TX,70,12
20200403,TX,90,20
20200404,TX,105,15
20200405,TX,127,22
20200406,TX,140,13
20200407,TX,154,14
20200408,TX,177,23
20200409,TX,199,22
20200410,TX,226,27
20200411,TX,254,28
20200412,TX,271,17
20200413,TX,287,16
20200414,TX,318,31
20200415,TX,364,46
20200416,TX,393,29
20200417,TX,428,35
20200418,TX,453,25
20200419,TX,477,24
20200420,TX,495,18
20200421,TX,517,22
20200422,TX,543,26
20200423,TX,561,18
20200424,TX,593,32
20200425,TX,623,30
20200426,TX,648,25
20200427,TX,663,15
20200428,TX,690,27
20200429,TX,732,42
20200430,TX,782,50
20200501,TX,816,34
20200502,TX,847,31
20200503,TX,867,20
20200504,TX,884,17
20200505,TX,906,22
20200506,TX,948,42
20200507,TX,973,25
20200508,TX,1004,31
20200509,TX,1049,45
20200510,TX,1088,39
20200511,TX,1100,12
20200512,TX,1133,33
20200513,TX,1158,25
20200514,TX,1216,58
20200515,TX,1272,56
20200516,TX,1305,33
20200517,TX,1336,31
20200518,TX,1347,11
20200519,TX,1369,22
20200520,TX,1419,50
20200521,TX,1440,21
20200522,TX,1480,40
20200523,TX,1506,26
20200524,TX,1506,0
20200525,TX,1527,21
20200526,TX,1536,9
20200527,TX,1562,26
20200528,TX,1601,39
20200529,TX,1626,25
20200530,TX,1626,0
20200531,TX,1672,46
20200601,TX,1678,6
20200602,TX,1698,20
20200603,TX,1734,36
20200604,TX,1767,33
20200605,TX,1788,21
20200606,TX,1819,31
20200607,TX,1830,11
20200608,TX,1830,0
20200609,TX,1853,23
20200610,TX,1885,32
20200611,TX,1920,35
20200612,TX,1939,19
20200613,TX,1957,18
20200614,TX,1976,19
20200615,TX,1983,7
20200616,TX,2029,46
20200617,TX,2062,33
20200618,TX,2105,43
20200619,TX,2140,35
20200620,TX,2165,25
20200621,TX,2182,17
20200622,TX,2192,10
20200623,TX,2220,28
20200624,TX,2249,29
20200625,TX,2296,47
20200626,TX,2324,28
20200627,TX,2366,42
20200628,TX,2393,27
20200629,TX,2403,10
20200630,TX,2424,21
20200701,TX,2481,57
20200702,TX,2525,44
20200703,TX,2575,50
20200704,TX,2608,33
20200705,TX,2637,29
20200706,TX,2655,18
20200707,TX,2715,60
20200708,TX,2813,98
20200709,TX,2918,105
20200710,TX,3013,95
20200711,TX,3112,99
20200712,TX,3192,80
20200713,TX,3235,43
20200714,TX,3322,87
20200715,TX,3432,110
20200716,TX,3561,129
20200717,TX,3735,174
20200718,TX,3865,130
20200719,TX,3958,93
20200720,TX,4020,62
20200721,TX,4151,131
20200722,TX,4348,197
20200723,TX,4521,173
20200724,TX,4717,196
20200725,TX,4885,168
20200726,TX,5038,153
20200727,TX,5713,675
20200728,TX,5877,164
20200729,TX,6190,313
20200730,TX,6274,84
20200731,TX,6569,295
20200801,TX,6837,268
20200802,TX,6837,0
20200803,TX,7016,179
20200804,TX,7261,245
20200805,TX,7497,236
20200806,TX,7803,306
20200307,UT,,-7803
20200308,UT,,0
20200309,UT,,0
20200310,UT,,0
20200311,UT,,0
20200312,UT,,0
20200313,UT,,0
20200314,UT,,0
20200315,UT,0,0
20200316,UT,0,0
20200317,UT,0,0
20200318,UT,0,0
20200319,UT,0,0
20200320,UT,0,0
20200321,UT,0,0
20200322,UT,1,1
20200323,UT,1,0
20200324,UT,1,0
20200325,UT,1,0
20200326,UT,1,0
20200327,UT,2,1
20200328,UT,2,0
20200329,UT,2,0
20200330,UT,4,2
20200331,UT,5,1
20200401,UT,7,2
20200402,UT,7,0
20200403,UT,7,0
20200404,UT,8,1
20200405,UT,8,0
20200406,UT,13,5
20200407,UT,13,0
20200408,UT,13,0
20200409,UT,13,0
20200410,UT,17,4
20200411,UT,18,1
20200412,UT,18,0
20200413,UT,18,0
20200414,UT,19,1
20200415,UT,20,1
20200416,UT,21,1
20200417,UT,23,2
20200418,UT,25,2
20200419,UT,27,2
20200420,UT,28,1
20200421,UT,32,4
20200422,UT,34,2
20200423,UT,35,1
20200424,UT,39,4
20200425,UT,41,2
20200426,UT,41,0
20200427,UT,41,0
20200428,UT,45,4
20200429,UT,45,0
20200430,UT,46,1
20200501,UT,46,0
20200502,UT,49,3
20200503,UT,50,1
20200504,UT,50,0
20200505,UT,56,6
20200506,UT,58,2
20200507,UT,61,3
20200508,UT,61,0
20200509,UT,66,5
20200510,UT,67,1
20200511,UT,68,1
20200512,UT,73,5
20200513,UT,75,2
20200514,UT,75,0
20200515,UT,77,2
20200516,UT,78,1
20200517,UT,80,2
20200518,UT,80,0
